Would you like me to drive for a while?,0,17,0,-1,4746,0
"Don't worry about me—you just get some sleep.
We've still got a long way to go.",1,21,0,-1,4747,0
Are you sure?,2,17,0,-1,4748,1
It's been a while...,3,12,-1,-1,-1,0
You sure you're okay?,4,12,-1,-1,-1,0
"You kids don't need to be worrying over an
adult like that. This is nothing for me.",5,21,0,-1,4749,0
"To be fair, you are an excellent driver. The RV
tends to shake a lot more when I'm behind
the wheel.",6,17,1,-1,4750,0
"I may not look it, but I used to patrol in a squad
car. Driving's second nature to me at this point.",7,21,1,-1,4751,1
You drove a cop car?,8,12,-1,-1,-1,0
That's impressive.,9,12,-1,-1,-1,0
Teach me how.,10,12,-1,-1,-1,0
"Yep, every day. Back when I manned the police
boxes.",11,21,0,-1,4752,0
"Eh, it was just part of the job.",12,21,0,-1,4753,0
"Sure, once you've got a license.",13,21,0,-1,4754,0
How tough is it? Being police?,14,17,0,-1,4755,0
"Well, it sure ain't easy.",15,21,0,-1,4756,0
"Oh, right—you're studying to become some
police bigwig, aren't you, Niijima?",16,21,0,-1,4757,0
"Yes, but I've only just begun.",17,17,0,-1,4758,0
"Wouldn't really recommend it myself—this job's
nothin' but hell.",18,21,3,-1,4759,0
"Your hours are a mess, you get transferred all
over the place... Anything goes down at the
scene, you get blamed. ",19,21,3,-1,4760,0
"That may be so, but my heart's set on it.
No matter how tough it may be...",20,17,0,-1,4761,1
We'll have your back.,21,12,-1,-1,-1,0
"You'll do great, Makoto.",22,12,-1,-1,-1,0
Don't overdo it.,23,12,-1,-1,-1,0
"Thank you, [1B]S1.",24,17,1,-1,4762,0
"Well, if your heart's set, then do what you
gotta do.",25,21,0,-1,4763,0
"But, as your future senior, I'll share this:",26,21,0,-1,4764,0
"The harder you work, the more you wind up
putting the people in your life on the back
burner.",27,21,3,-1,4765,0
"Criminals don't care about your schedule.
Tragedies don't care. You'll barely see your
own home.",28,21,3,-1,4766,0
"Sit on that for a bit, then decide if the force
is right for you.",29,21,0,-1,4767,0
"Well, I am already quite aware.",30,17,0,-1,4768,0
"And speaking of, don't you have any family
waiting for you at home?",31,17,0,-1,4769,0
Good question.,32,21,3,-1,4770,1
Trouble at home?,33,12,-1,-1,-1,0
Are you divorced?,34,12,-1,-1,-1,0
"Aw, can it... Just mind your own business.",35,21,8,-1,4771,0
"Let's just say, you've gotta think about yourself
before you can worry about anyone else.",36,21,0,-1,4772,0
"Yes, I suppose that's true...",37,17,3,-1,4773,0
Hm? What's up now?,38,21,0,-1,4774,0
"You just reminded me of my father, is all.",39,17,0,-1,4775,0
"He was an officer too. Unfortunately, he lost
his life on duty.",40,17,0,-1,4776,0
I see.,41,21,3,-1,4777,0
"He took his job a lot more seriously than you
seem to, but when you boil it down, you two
are actually quite similar.",42,17,1,-1,4778,0
"Heh, you shouldn't diss your father so badly,
comparing him to me...",43,21,1,-1,4779,0
......,44,21,0,-1,4780,0
"So, uh... Niijima?",45,21,3,-1,4781,0
"When you were little, your old man probably
wasn't home often either, was he? How'd you
feel about that?",46,21,3,-1,4782,0
