"...So I went to talk to Hyodo, but nothing new
came out of it.",0,21,0,-1,4543,0
"All she explained is that she could control 
whoever added her as a friend on EMMA.",1,21,0,-1,4544,1
So we're back to square one.,2,12,-1,-1,-1,0
That's unfortunate.,3,12,-1,-1,-1,0
What about her phone?,4,12,-1,-1,-1,0
"Come on, don't give me that look. 
Here, I at least got her smartphone.",5,21,0,-1,4545,0
"Not to worry, I have it with me. Here.",6,21,0,-1,4546,0
Now that's what I wanna see!,7,19,1,-1,4547,0
"After reviewing the facts, I've just about
confirmed it.",8,2,2,-1,4548,0
"Each of these so-called incidents... I think
they all stemmed from a mastermind.",9,2,2,-1,4549,0
Oh? I'm curious as to why you think so.,10,21,0,-1,4550,0
"Hyodo, Natsume, Alice...",11,2,2,-1,4551,0
"All three were changing people's hearts to do
bad things, but deep down, none of them were
truly evil.",12,2,2,-1,4552,0
"At the very least, they're not the same as the
rulers who distorted reality for their own sakes
and ended up spawning Palaces.",13,2,2,-1,4553,0
"I'd been considering that as well. Before
Natsume lost sight of his writing, he was
diligently working toward his dreams.",14,16,3,-1,4554,0
"Alice, too. She was doing her very best to 
be a ray of light and hope for other people.",15,15,3,-1,4555,0
"Mari-san was also striving for the betterment of
everyone in Sapporo...",16,84,0,-1,4556,0
"Right... They're different from criminal scum
like Kamoshida and Madarame, who acted
only for their own benefit.",17,2,2,-1,4557,0
"Okay, but how does a handful of not-so-evil
Monarchs prove there's a mastermind behind
all this?",18,21,3,-1,4558,0
"The fact that Jails are fundamentally different
from Palaces provides us a big clue.",19,2,2,-1,4559,0
"For starters, Jails don't have any Treasures for
the taking. All we've found are people's stolen
Desires.",20,2,2,-1,4560,0
That means Monarchs don't have twisted enough wills to reshape reality and form Treasures.,21,2,2,-1,4561,0
"Which would mean that Jails aren't created by
the Monarchs themselves... Someone else must
be doing the creating.",22,17,0,-1,4562,0
Our final clue is the locks on all those birdcages.,23,2,2,-1,4563,0
"In order to get to the Monarch, we've always had
to unlock a door that denies us passage.",24,2,2,-1,4564,0
"I had thought this was just a security measure
designed to protect the Monarch and the
Desires held within...",25,2,2,-1,4565,0
"But if that were the case, why would traumatic
memories the Monarch would rather erase
be the key to unlocking it?",26,2,2,-1,4566,0
"Given that these are cognitive worlds, maybe it
means Monarchs think their trauma will protect
them.",27,17,2,-1,4567,0
"I find that rather odd... If anything, I would think
it's the other way around.",28,16,2,-1,4568,0
"Correct. What if it is the other way around?
Why might a door like that exist?",29,2,2,-1,4569,1
To keep the Monarch confined?,30,12,-1,-1,-1,0
To keep the Monarch out?,31,12,-1,-1,-1,0
To make the Monarch feel safe?,32,12,-1,-1,-1,0
"Right. I think so, too.",33,2,2,-1,4570,0
"No, it's nastier than that.",34,2,2,-1,4571,0
"What if that door isn't to keep intruders out,
but to trap Monarchs in?",35,2,2,-1,4572,0
You mean they're trapped...?,36,84,4,-1,4573,0
I thought the Monarchs are the ones in charge...,37,13,4,-1,4574,0
"Think about it. What would happen if a Monarch
tried leaving their cage?",38,2,2,-1,4575,0
"They'd touch the door... and then hear the
voices of their trauma?",39,15,4,-1,4576,0
"Exactly. They'll remember what made them
so warped in the first place, and stick to their
guns as a Monarch.",40,2,2,-1,4577,0
"And thus, the cycle continues unbroken.
The Monarchs really are birds in a cage.",41,2,2,-1,4578,0
"From that perspective, the Shadows protecting
the keys inside the Trauma Cell hold a far more
sinister purpose.",42,16,2,-1,4579,0
"They aren't there to prevent the Monarch's
trauma from being discovered...",43,16,2,-1,4580,0
"They're wardens guarding an elaborate system
to ensure the Monarch's imprisonment.",44,16,2,-1,4581,0
Let me get this straight...,45,21,3,-1,4582,0
"You're basically saying these Monarchs are
being manipulated. And by virtue of that,
there's somebody doing the manipulating.",46,21,0,-1,4583,0
How's Hyodo-san's smartphone looking?,47,15,0,-1,4584,0
"Nothing wrong with her phone or the EMMA
installed. But I did find traces of surveillance.",48,85,0,-1,4585,0
"I'll bet it's the same snooper we keep running
into, though I'm lost as to who it might be.",49,85,0,-1,4586,0
"So this observer and our mastermind may just 
be one and the same... Anyone have any guesses?",50,21,0,-1,4587,0
"Our first suspect is Madicce, the company
in charge of EMMA.",51,2,2,-1,4588,0
"Since you can't get into Jails without EMMA, 
I can't write it off as mere coincidence.",52,2,2,-1,4589,0
"Madicce, huh... Too bad we can't just storm
their headquarters.",53,21,3,-1,4590,0
