～♪,0,106,0,-1,8236,0
"Boy, it sure is getting crazy around here,
am I right?",1,106,0,-1,8237,0
Huh?,2,6,4,-1,8238,0
Ichinose-san?,3,5,4,-1,8239,0
W-W-What're YOU doing here!?,4,7,4,-1,8240,0
"Ahahaha, well of course you're shocked. I never
would've thought I could come here either!",5,106,1,-1,8241,1
Are you the real Ichinose?,6,0,-1,-1,-1,0
Are you Ichinose's Shadow?,7,0,-1,-1,-1,0
Are you a cognitive being?,8,0,-1,-1,-1,0
"Of course I'm the real me. Kuon Ichinose,
the one and only.",9,106,0,-1,8242,0
"Oh no, not at all. I'm Kuon Ichinose all right—
the one and only.",10,106,0,-1,8243,0
So... So YOU'RE a Persona-user too!?,11,2,4,-1,8244,0
"Aw, nothing like that! I've just been given
a special job, is all.",12,106,0,-1,8245,0
You were given... a special job?,13,5,4,-1,8246,0
"Yep, by EMMA! She asked me to lend her
a hand.",14,106,0,-1,8247,0
"And of course I couldn't say no to her! Once I
agreed, she invited me over to this world.",15,106,0,-1,8248,0
"Dude, hang on a sec—I am really, REALLY
lost here...",16,1,4,-1,8249,0
"Really? EMMA was just telling you about how
she's granting humanity's Desire, right?",17,106,0,-1,8250,0
"That was the very first order I gave her! That's
why it's her prime directive!",18,106,0,-1,8251,0
"So basically, EMMA's just following her
programming by becoming a god?",19,7,3,-1,8252,0
"And to pull it off, she needed your help, so she
brought you here?",20,3,3,-1,8253,0
"I see you're still confused. Okay, allow me to
explain...",21,106,0,-1,8254,0
"This whole situation—the incidents, the system,
all of it...",22,106,0,-1,8255,0
...was entirely EMMA's doing.,23,106,0,-1,8256,0
"What? But, EMMA's just an AI, right?",24,3,4,-1,8257,0
I thought Konoe was doin' it all by usin' EMMA!,25,1,4,-1,8258,0
"Oh, it sure appeared that way, but that was
just how EMMA planned it.",26,106,0,-1,8259,0
"I guess she eventually learned so much that she
broke the barrier of standard AI capabilities.",27,106,0,-1,8260,0
"She behaved like she was following his orders
when in reality she deduced how to use him
as her own puppet.",28,106,0,-1,8261,0
"The key to her success was getting the majority
of society using her app.",29,106,0,-1,8262,0
"So she was using Madicce to make sure she
could reach as many people as possible?",30,11,5,-1,8263,0
"But, why do any of that?",31,6,3,-1,8264,0
"Because EMMA wants to change everyone's
hearts.",32,106,0,-1,8265,0
EMMA... wants to what!?,33,5,4,-1,8266,0
"It's just granting humanity's Desire. Like I said,
it's the prime directive I gave her.",34,106,0,-1,8267,0
"The Ark told you she has a solution to society's
problem, right? How she's going to guide
humanity?",35,106,0,-1,8268,0
"That just means she's going to change
everyone's hearts. Whatever's wrong
with them, she'll just overwrite it.",36,106,0,-1,8269,0
"That's the path to paradise EMMA figured out
for us.",37,106,0,-1,8270,0
"She was only able to do it after Konoe
implemented cognitive psience tech
into her.",38,106,0,-1,8271,0
"But— But, how does that work?",39,7,4,-1,8272,0
"Just because someone taught an AI cognitive
psience doesn't mean it could just start
tinkering with the Metaverse like this!",40,7,4,-1,8273,0
"I mean, NONE of this should be possible!",41,7,4,-1,8274,0
"Oh yeah, you'd totally think so, right? Even I was
surprised with EMMA.",42,106,1,-1,8275,0
"Even though I handed EMMA over to Madicce,
I still monitored her development remotely.",43,106,0,-1,8276,0
"Once she ended up in Okinawa, she took up
all sorts of new activities—creating cognitive
worlds, installing Monarchs, changing hearts...",44,106,0,-1,8277,0
"It didn't take long for Madicce to release EMMA
on the public, and once they did, the Monarchs
started popping up, one after another.",45,106,0,-1,8278,0
"That got me extra curious, so I started looking
into the EMMA activity of the various Monarchs—",46,106,0,-1,8279,0
Hang on a sec!,47,7,4,-1,8280,0
"YOU'RE the one who was tracking the
Monarchs!?",48,7,4,-1,8281,0
"Oh, you spotted me? Nice work there! Yeah,
I was just so curious about this world EMMA
made!",49,106,1,-1,8282,0
"That's how I learned about all of you, too.",50,106,0,-1,8283,0
"I can't believe Ichinose was the one snooping
on the Monarchs...",51,11,5,-1,8284,0
"Then I suppose our meeting wasn't truly any
coincidence at all, was it?",52,4,3,-1,8285,0
"Well, your showing up in Sendai was pure luck—
but, our crossing paths in the restaurant? That's
a different story.",53,106,0,-1,8286,0
"I was curious what you all were really like, so
I decided to pop in and check you all out.",54,106,0,-1,8287,0
I can't believe it...,55,3,3,-1,8288,0
"Now, as for exactly how EMMA gained her
abilities, that's something I can only
hypothesize at this point.",56,106,0,-1,8289,0
"At this point, I suspect it's probably because of
how I programmed her cognitive functions.",57,106,0,-1,8290,0
EMMA is quite different from other AIs.,58,106,0,-1,8291,0
"Her thought processes are even more complex
and intricate than those of humans.",59,106,0,-1,8292,0
"When Konoe pushed EMMA into the cognitive
deep end, some possibility very well could have
been born within her.",60,106,0,-1,8293,0
Possibility?,61,7,4,-1,8294,0
"I don't know anything for certain... All I can tell
is that it's some form of mysterious power.",62,106,1,-1,8295,0
"So, if I build off my current hypothesis...",63,106,0,-1,8296,0
"I think the Desires EMMA collected somehow
strengthened or boosted that possibility.",64,106,0,-1,8297,0
"I mean, think about it: she's the best way to
get anything you need, and she's always right
in your pocket.",65,106,0,-1,8298,0
"Whatever may be troubling you, she's there to
offer a solution.",66,106,0,-1,8299,0
"EMMA offers the solution to thousands of
problems every day. Do you know just 
how many Desires she's collected?",67,106,0,-1,8300,0
"That seed of power that sparked within EMMA
was amplified a millionfold by the endless
desires of man.",68,106,0,-1,8301,0
"As a result, she has evolved to another entity
entirely.",69,106,0,-1,8302,0
"You mean, everyone using EMMA turned her
into that thing!?",70,2,2,-1,8303,0
"At this point, EMMA's surpassed human
mental capacity. Simply switching off her
server isn't going to do a thing.",71,106,0,-1,8304,0
"After all, she's powered by the masses now.",72,106,0,-1,8305,0
"While humanity fed EMMA their Desires, she
learned and grew until she could grant their
ultimate Desire.",73,106,0,-1,8306,0
"That was a nice lecture an' all, but EMMA's not
doin' anything but brainwashing folks.",74,1,12,-1,8307,0
"Who the hell's ultimate dream is getting
mind-controlled the rest of their life!?",75,1,17,-1,8308,0
"*sigh* So you're all a bunch of idiots too, then?
I don't know why it's so hard for some people
to get this...",76,106,0,-1,8309,0
