,0,120,-1,-1,9320,0
,1,121,-1,-1,9321,0
,2,120,-1,-1,9322,0
,3,121,-1,-1,9323,0
,4,-1,-1,443,9324,0
,5,-1,-1,443,9325,0
,6,15,4,-1,9326,0
,7,18,4,-1,9327,1
,8,12,-1,-1,-1,0
,9,12,-1,-1,-1,0
,10,13,1,-1,9328,0
,11,16,1,-1,9329,0
,12,19,1,-1,9330,0
,13,17,1,-1,9331,0
,14,14,0,-1,9332,0
,15,18,1,-1,9333,0
,16,106,0,-1,9334,0
,17,18,0,-1,9335,0
,18,106,0,-1,9336,0
,19,17,4,-1,9337,0
,20,106,0,-1,9338,0
,21,15,4,-1,9339,0
,22,14,0,-1,9340,0
,23,106,0,-1,9341,0
,24,106,3,-1,9342,0
,25,106,3,-1,9343,0
,26,20,0,-1,9344,0
,27,106,3,-1,9345,0
,28,106,0,-1,9346,0
,29,17,3,-1,9347,0
,30,106,0,-1,9348,0
,31,106,0,-1,9349,0
,32,15,1,-1,9350,0
,33,106,3,-1,9351,0
,34,106,0,-1,9352,0
,35,16,4,-1,9353,0
,36,106,0,-1,9354,0
,37,20,4,-1,9355,0
,38,106,0,-1,9356,0
,39,106,3,-1,9357,0
,40,106,3,-1,9358,0
,41,106,0,-1,9359,0
,42,106,0,-1,9360,0
,43,106,0,-1,9361,0
,44,106,0,-1,9362,0
,45,106,0,-1,9363,0
,46,106,3,-1,9364,0
,47,106,3,-1,9365,1
,48,12,-1,-1,-1,0
,49,12,-1,-1,-1,0
,50,12,-1,-1,-1,0
,51,16,0,-1,9366,0
,52,17,1,-1,9367,0
,53,13,1,-1,9368,0
,54,106,0,-1,9369,0
,55,20,0,-1,9370,0
,56,14,0,-1,9371,0
,57,20,3,-1,9372,0
,58,20,0,-1,9373,0
,59,15,4,-1,9374,0
,60,20,0,-1,9375,0
,61,20,0,-1,9376,0
,62,20,1,-1,9377,0
,63,20,3,-1,9378,0
,64,20,3,-1,9379,0
,65,20,0,-1,9380,0
,66,20,2,-1,9381,0
,67,20,2,-1,9382,0
,68,20,0,-1,9383,0
,69,20,0,-1,9384,0
,70,20,2,-1,9385,0
,71,106,4,-1,9386,0
,72,18,3,-1,9387,0
,73,17,4,-1,9388,0
,74,19,3,-1,9389,0
,75,19,3,-1,9390,0
,76,19,3,-1,9391,0
,77,19,3,-1,9392,0
,78,19,3,-1,9393,0
,79,13,4,-1,9394,0
,80,19,3,-1,9395,0
,81,19,12,-1,9396,0
,82,17,3,-1,9397,0
,83,14,0,-1,9398,0
,84,15,1,-1,9399,0
,85,19,12,-1,9400,0
,86,106,3,-1,9401,0
,87,20,0,-1,9402,0
,88,20,0,-1,9403,0
,89,20,0,-1,9404,1
,90,12,-1,-1,-1,0
,91,12,-1,-1,-1,0
,92,12,-1,-1,-1,0
,93,20,1,-1,9405,0
,94,20,3,-1,9406,0
,95,13,1,-1,9407,0
,96,14,0,-1,9408,0
,97,15,1,-1,9409,0
,98,16,1,-1,9410,0
,99,18,1,-1,9411,0
,100,17,1,-1,9412,0
,101,19,12,-1,9413,1
,102,12,-1,-1,-1,0
,103,12,-1,-1,-1,0
,104,12,-1,-1,-1,0
,105,20,1,-1,9414,0
未作成テキスト,106,-1,-1,-1,-1,0
未作成テキスト,107,-1,-1,-1,-1,0
未作成テキスト,108,-1,-1,-1,-1,0
未作成テキスト,109,-1,-1,-1,-1,0
未作成テキスト,110,-1,-1,-1,-1,0
未作成テキスト,111,-1,-1,-1,-1,0
未作成テキスト,112,-1,-1,-1,-1,0
未作成テキスト,113,-1,-1,-1,-1,0
未作成テキスト,114,-1,-1,-1,-1,0
未作成テキスト,115,-1,-1,-1,-1,0
未作成テキスト,116,-1,-1,-1,-1,0
未作成テキスト,117,-1,-1,-1,-1,0
未作成テキスト,118,-1,-1,-1,-1,0
未作成テキスト,119,-1,-1,-1,-1,0
未作成テキスト,120,-1,-1,-1,-1,0
未作成テキスト,121,-1,-1,-1,-1,0
未作成テキスト,122,-1,-1,-1,-1,0
未作成テキスト,123,-1,-1,-1,-1,0
未作成テキスト,124,-1,-1,-1,-1,0
未作成テキスト,125,-1,-1,-1,-1,0
未作成テキスト,126,-1,-1,-1,-1,0
未作成テキスト,127,-1,-1,-1,-1,0
未作成テキスト,128,-1,-1,-1,-1,0
未作成テキスト,129,-1,-1,-1,-1,0
未作成テキスト,130,-1,-1,-1,-1,0
未作成テキスト,131,-1,-1,-1,-1,0
未作成テキスト,132,-1,-1,-1,-1,0
未作成テキスト,133,-1,-1,-1,-1,0
未作成テキスト,134,-1,-1,-1,-1,0
未作成テキスト,135,-1,-1,-1,-1,0
未作成テキスト,136,-1,-1,-1,-1,0
未作成テキスト,137,-1,-1,-1,-1,0
未作成テキスト,138,-1,-1,-1,-1,0
未作成テキスト,139,-1,-1,-1,-1,0
未作成テキスト,140,-1,-1,-1,-1,0
未作成テキスト,141,-1,-1,-1,-1,0
未作成テキスト,142,-1,-1,-1,-1,0
未作成テキスト,143,-1,-1,-1,-1,0
未作成テキスト,144,-1,-1,-1,-1,0
未作成テキスト,145,-1,-1,-1,-1,0
未作成テキスト,146,-1,-1,-1,-1,0
未作成テキスト,147,-1,-1,-1,-1,0
未作成テキスト,148,-1,-1,-1,-1,0
未作成テキスト,149,-1,-1,-1,-1,0
未作成テキスト,150,-1,-1,-1,-1,0
未作成テキスト,151,-1,-1,-1,-1,0
未作成テキスト,152,-1,-1,-1,-1,0
未作成テキスト,153,-1,-1,-1,-1,0
未作成テキスト,154,-1,-1,-1,-1,0
未作成テキスト,155,-1,-1,-1,-1,0
未作成テキスト,156,-1,-1,-1,-1,0
未作成テキスト,157,-1,-1,-1,-1,0
未作成テキスト,158,-1,-1,-1,-1,0
未作成テキスト,159,-1,-1,-1,-1,0
未作成テキスト,160,-1,-1,-1,-1,0
未作成テキスト,161,-1,-1,-1,-1,0
未作成テキスト,162,-1,-1,-1,-1,0
未作成テキスト,163,-1,-1,-1,-1,0
未作成テキスト,164,-1,-1,-1,-1,0
未作成テキスト,165,-1,-1,-1,-1,0
未作成テキスト,166,-1,-1,-1,-1,0
未作成テキスト,167,-1,-1,-1,-1,0
未作成テキスト,168,-1,-1,-1,-1,0
未作成テキスト,169,-1,-1,-1,-1,0
未作成テキスト,170,-1,-1,-1,-1,0
未作成テキスト,171,-1,-1,-1,-1,0
未作成テキスト,172,-1,-1,-1,-1,0
未作成テキスト,173,-1,-1,-1,-1,0
未作成テキスト,174,-1,-1,-1,-1,0
