,0,23,0,-1
,1,23,1,-1
,2,23,2,-1
,3,5,3,-1
,4,87,4,-1
,5,65,5,-1
,6,3,-1,-1
,7,153,6,-1
,8,143,148,-1
[1B]Z,9,-1,-1,-1
,10,147,-1,-1
,11,147,7,-1
,12,4,8,-1
,13,4,156,-1
,14,4,9,-1
,15,0,154,-1
,16,0,153,-1
,17,0,155,-1
,18,79,-1,-1
,19,66,10,-1
,20,68,11,-1
,21,6,12,-1
,22,71,13,-1
,23,146,14,-1
,24,146,15,-1
,25,21,16,-1
,26,21,17,-1
,27,22,18,-1
,28,9,19,-1
,29,44,-1,-1
,30,44,157,-1
,31,44,158,-1
,32,2,20,-1
,33,80,21,-1
,34,80,-1,-1
,35,82,22,-1
,36,82,-1,-1
,37,69,23,-1
,38,81,24,-1
,39,81,25,-1
,40,57,26,-1
,41,11,27,-1
,42,11,28,-1
,43,11,29,-1
,44,18,-1,-1
,45,10,30,-1
,46,10,-1,-1
,47,10,-1,-1
,48,30,31,-1
,49,76,32,-1
,50,76,33,-1
,51,135,107,-1
,52,77,34,-1
,53,77,35,-1
,54,19,36,-1
,55,19,37,-1
,56,58,-1,-1
,57,61,38,-1
,58,61,39,-1
,59,74,-1,-1
,60,8,40,-1
,61,13,99,-1
,62,7,159,-1
,63,7,-1,-1
,64,24,41,-1
,65,24,42,-1
,66,144,149,-1
,67,144,-1,-1
,68,59,43,-1
,69,59,44,-1
,70,17,45,-1
,71,17,46,-1
,72,60,47,-1
,73,26,48,-1
,74,26,-1,-1
,75,137,160,-1
,76,75,49,-1
,77,25,100,-1
,78,25,-1,-1
,79,91,50,-1
,80,14,51,-1
,81,14,52,-1
,82,78,54,-1
,83,89,55,-1
,84,89,56,-1
,85,90,57,-1
,86,90,-1,-1
,87,28,53,-1
,88,27,109,-1
,89,27,-1,-1
,90,54,58,-1
,91,54,-1,-1
,92,56,60,-1
,93,56,61,-1
,94,56,-1,-1
,95,63,62,-1
,96,67,63,-1
,97,86,-1,-1
,98,86,-1,-1
,99,145,64,-1
,100,145,65,-1
,101,55,-1,-1
,102,55,66,-1
,103,32,-1,-1
[1B]Z,104,70,-1,-1
,105,16,93,-1
,106,33,75,-1
,107,33,76,-1
,108,34,77,-1
,109,34,78,-1
,110,35,79,-1
,111,35,80,-1
,112,36,81,-1
,113,36,82,-1
,114,37,83,-1
,115,37,84,-1
,116,38,85,-1
,117,38,86,-1
,118,40,87,-1
,119,40,88,-1
,120,42,89,-1
,121,42,90,-1
,122,43,91,-1
,123,43,92,-1
,124,20,94,-1
,125,20,95,-1
,126,64,97,-1
,127,31,96,-1
,128,12,102,-1
,129,15,98,-1
,130,83,110,-1
,131,84,111,-1
,132,85,112,-1
,133,94,115,-1
,134,94,-1,-1
,135,95,116,-1
,136,92,113,-1
,137,93,114,-1
,138,1,59,-1
,139,39,67,-1
,140,41,-1,-1
,141,62,70,-1
,142,141,-1,-1
,143,141,69,-1
,144,126,71,-1
,145,126,-1,-1
,146,127,-1,-1
,147,129,-1,-1
,148,129,-1,-1
,149,130,73,-1
,150,130,-1,-1
,151,131,-1,-1
,152,131,-1,-1
,153,131,-1,-1
,154,132,-1,-1
,155,132,-1,-1
,156,134,104,-1
,157,134,105,-1
,158,134,106,-1
[1B]Z,159,-1,-1,-1
,160,136,108,-1
,161,72,101,-1
,162,72,-1,-1
,163,73,-1,136
,164,133,117,-1
,165,96,-1,-1
,166,96,-1,-1
,167,96,-1,-1
,168,97,126,-1
,169,45,118,-1
,170,99,-1,-1
,171,99,-1,-1
,172,99,-1,-1
,173,100,127,-1
,174,100,128,-1
,175,46,119,-1
,176,102,-1,-1
,177,102,-1,-1
,178,102,-1,-1
,179,103,129,-1
,180,103,130,-1
,181,47,120,-1
,182,105,-1,-1
,183,105,-1,-1
,184,105,-1,-1
,185,106,131,-1
,186,106,130,-1
,187,48,121,-1
,188,108,-1,-1
,189,108,-1,-1
,190,108,-1,-1
,191,109,132,-1
,192,109,133,-1
,193,49,122,-1
,194,111,-1,-1
,195,111,-1,-1
,196,111,-1,-1
,197,112,134,-1
,198,112,135,-1
,199,50,123,-1
,200,114,-1,-1
,201,114,-1,-1
,202,114,-1,-1
,203,115,136,-1
,204,115,137,-1
,205,52,124,-1
,206,120,-1,-1
,207,120,-1,-1
,208,120,-1,-1
,209,121,138,-1
,210,121,139,-1
,211,121,140,-1
,212,53,125,-1
,213,123,-1,-1
,214,123,-1,-1
,215,123,-1,-1
,216,124,141,-1
,217,124,142,-1
,218,124,143,-1
,219,138,103,-1
,220,139,144,-1
,221,139,145,-1
,222,140,146,-1
,223,140,147,-1
,224,142,-1,-1
,225,142,74,-1
,226,148,150,-1
,227,148,151,-1
,228,149,152,-1
,229,149,161,-1
,230,150,-1,-1
,231,150,-1,-1
,232,151,-1,-1
,233,152,56,-1
,234,154,-1,-1
,235,154,-1,-1
,236,154,-1,-1
,237,155,-1,-1
,238,156,-1,-1
,239,156,-1,-1
,240,157,163,-1
,241,157,-1,-1
,242,158,162,-1
[1B]Z,243,-1,-1,-1
[1B]Z,244,-1,-1,-1
[1B]Z,245,-1,-1,-1
[1B]Z,246,-1,-1,-1
[1B]Z,247,-1,-1,-1
[1B]Z,248,-1,-1,-1
[1B]Z,249,-1,-1,-1
[1B]Z,250,-1,-1,-1
[1B]Z,251,-1,-1,-1
[1B]Z,252,-1,-1,-1
[1B]Z,253,-1,-1,-1
[1B]Z,254,-1,-1,-1
[1B]Z,255,-1,-1,-1
