,0,4,2550,2740
,1,4,3462,3618
,2,4,5426,5578
,3,4,5608,5738
,4,4,7406,7500
,5,5,1338,1470
,6,5,2142,2362
,7,6,1004,1170
,8,6,1484,1608
,9,6,1888,1998
,10,6,2560,2692
,11,7,94,188
,12,7,314,482
,13,7,1682,1844
,14,8,422,560
,15,8,565,704
,16,8,1904,2024
,17,8,2030,2168
,18,9,876,1004
,19,9,1332,1456
,20,10,1050,1214
,21,10,1264,1355
,22,10,1360,1484
,23,10,1492,1602
,24,10,1608,1763
,25,10,1768,2024
,26,10,2030,2279
,27,10,2284,2594
,28,10,2604,2834
,29,10,2872,3046
,30,10,3060,3244
,31,11,232,425
,32,11,430,564
,33,12,972,1070
,34,12,1142,1376
,35,13,266,528
,36,13,586,834
,37,13,839,1084
,38,14,420,598
,39,14,620,742
,40,14,1990,2096
,41,15,74,390
,42,15,460,790
,43,15,1066,1224
,44,15,1248,1700
,45,38,746,825
,46,38,831,920
,47,39,1240,1350
,48,39,1402,1548
,49,39,1768,1950
,50,39,2114,2220
,51,39,2260,2370
,52,39,2380,2500
,53,39,2505,2632
,54,39,2740,2825
,55,39,2831,2946
,56,40,378,515
,57,40,520,670
,58,40,676,840
,59,40,846,1000
,60,40,1020,1290
,61,40,1368,1540
,62,40,1596,1650
,63,40,1656,1890
,64,40,2052,2265
,65,40,2270,2364
,66,40,2390,2550
,67,40,2557,2745
,68,40,2751,2832
,69,40,3520,3690
,70,40,3724,3898
,71,40,3912,4078
,72,43,120,280
,73,43,286,498
,74,43,526,610
,75,43,616,855
,76,43,860,978
,77,43,1686,1755
,78,43,1760,1944
,79,16,900,1098
,80,16,1120,1420
,81,16,1480,1625
,82,16,1630,1916
,83,16,1974,2096
,84,16,2126,2208
,85,16,2344,2526
,86,16,2666,3012
,87,16,3052,3292
,88,16,3594,3760
,89,17,4034,4170
,90,17,4175,4330
,91,17,4340,4556
,92,17,4586,4743
,93,17,4749,4846
,94,18,1232,1315
,95,18,1320,1394
,96,18,1674,1764
,97,18,1954,2052
,98,18,2626,2988
,99,19,380,490
,100,19,910,1015
,101,19,1020,1160
,102,19,1348,1400
,103,19,1406,1538
,104,19,1884,1948
,105,19,1954,2063
,106,19,2068,2130
,107,19,2544,2644
,108,19,3982,4232
,109,20,300,455
,110,20,460,670
,111,20,1234,1430
,112,20,1462,1610
,113,20,2604,2785
,114,20,2791,3228
,115,21,34,218
,116,21,580,784
,117,21,830,1226
,118,21,1316,1534
,119,21,1646,1848
,120,21,1920,2282
,121,21,2368,2648
,122,21,2674,2988
,123,21,3340,3664
,124,21,4132,4298
,125,21,5250,5378
,126,21,5862,6012
,127,21,6186,6424
,128,22,368,644
,129,22,652,916
,130,22,1058,1190
,131,22,1198,1342
,132,22,1382,1492
,133,22,1946,2075
,134,22,2080,2366
,135,23,1098,1180
,136,23,1186,1390
,137,23,1460,1560
,138,23,1896,2096
,139,23,2218,2338
,140,23,2356,2618
,141,24,466,624
,142,24,706,820
,143,24,864,945
,144,24,950,1074
,145,24,1610,1762
,146,24,1768,1902
,147,24,2000,2124
,148,24,2130,2278
,149,24,2506,2645
,150,24,2650,2816
,151,24,2834,3048
,152,24,3076,3206
,153,24,3214,3346
,154,24,3424,3658
,155,24,3664,3840
,156,24,3846,4030
,157,24,4035,4125
,158,24,4130,4240
,159,25,602,764
,160,25,778,994
,161,25,1178,1478
,162,25,1566,1814
,163,25,1944,2068
,164,25,2910,3198
,165,26,766,846
,166,26,1488,1688
,167,26,2036,2162
,168,26,2268,2356
,169,27,36,250
,170,27,286,596
,171,27,680,876
,172,27,950,1123
,173,27,1129,1276
,174,27,1302,1472
,175,27,1512,1644
,176,27,1660,1830
,177,27,1835,2030
,178,27,2035,2174
,179,27,2182,2392
,180,27,2646,2738
,181,27,3576,3756
,182,27,3960,4184
,183,27,4210,4388
,184,28,750,868
,185,28,2340,2544
,186,28,2882,2980
,187,28,3016,3138
,188,28,3496,3610
,189,28,3740,3964
,190,28,4662,4808
,191,29,298,400
,192,29,414,646
,193,29,664,1022
,194,29,1158,1348
,195,30,874,1050
,196,30,1524,1650
,197,31,280,490
,198,31,644,1182
,199,31,1194,1324
,200,31,1482,1904
,201,31,1970,2378
,202,31,2448,2606
,203,31,2818,3078
,204,31,3084,3192
,205,31,3274,3510
,206,31,4462,4572
,207,31,4622,4752
,208,31,4806,5190
,209,32,1496,1570
,210,33,784,870
,211,33,900,1065
,212,33,1071,1236
,213,33,1290,1498
,214,33,1544,1750
,215,33,1790,2222
,216,33,2244,2496
,217,33,2526,2864
,218,33,2876,3132
,219,33,3152,3366
,220,33,3404,3570
,221,33,3738,3845
,222,33,3850,3952
,223,33,3970,4114
,224,34,2864,2968
,225,34,2990,3298
,226,34,3348,3648
,227,35,1762,1892
,228,35,1916,2104
,229,36,62,142
,230,36,2056,2190
,231,36,3770,3890
,232,36,3900,3960
,233,36,4020,4320
,234,44,280,470
,235,44,478,752
,236,44,830,945
,237,44,950,1082
,238,44,2246,2390
,239,44,2396,2585
,240,44,2592,2776
,241,44,2826,2996
,242,45,506,588
,243,45,798,870
,244,45,876,1032
,245,45,1172,1382
,246,45,1854,2000
,247,45,2006,2160
,248,45,2324,2424
,249,45,2432,2610
,250,45,2632,2722
,251,45,2786,2926
,252,46,1052,1170
,253,46,1650,1764
,254,47,658,735
,255,47,740,992
,256,47,1238,1338
,257,47,1552,1698
,258,47,1836,1980
,259,47,2066,2154
,260,47,18801,18908
,261,47,18913,19040
,262,47,19053,19223
,263,47,19233,19473
,264,47,19483,19637
,265,47,19653,19735
,266,47,19811,19999
,267,47,20009,20241
,268,47,20251,20543
,269,47,20557,20635
,270,47,20773,20843
,271,47,21661,21863
,272,49,290,345
,273,49,378,475
,274,49,746,825
,275,49,831,920
,276,49,1365,1410
,277,49,1425,1490
,278,49,1495,1575
,279,49,2865,2995
,280,49,3509,3585
,281,47,2705,2850
